text,misogynous
"mention1 mention2 e se vuoi provare il brivido dello stupro, il prossimo gallo in area te lo metti su per il culo e vedi com'è."" così termina l'intervento di crozza...ah già, ma lui fa satira! e io che pensavo che fosse lui per primo a mancare",0
per me le stagioni si dividono in:-posso lasciare il burrocacao nel cruscotto della macchina.-porca puttana ho lasciato il burrocacao nel cruscotto della macchina.,0
when women are depressed they either eat or go shopping.... men invade another country.,0
oh my god i had no idea destiny was the same girl from the peoples couch. i thought she was hysterical on that. shahs,0
"i don't eat pineapple, wtf do i care what my nut tastes like, that's your problem not mine",0
"mention1 mention2 so triggered, its ok snowflake, you are the only bitch here. typical redneck inbred rape sup url",1
"pro tip- stop trying to appeal to my feelings, i don't have any",0
"mention1 stop stereotyping women. just like how not all men are jerks, not all women spill the beans.",0
foreign car swerving pot holes bad bitch she from chicago,1
"hollywood women would be whores and crack addicts. when caught, they were raped. that is their story. url",1
mention1 se lo fa speriamo è una bella culona,1
"mention1 no no, not people. women. they're not people.",1
"mention1 some women are aggressive, promiscuous whores, but all women must try harder not to make men feel uncomf url",1
ti lascio che eri una brava ragazza e ti ritrovo un puttanone upas,1
"sta zoccolaspero che gli si chiuda la figa a tal punto da non poter più nè pisciare nè prendere cazzi e neanche far fuoriuscire il ciclo mestruale, cosicchè le ritornerà tutto sopra e le esca dalla bocca e vomiti sangue",1
scopata casalinga davanti alla tv con moglie italiana tettona url,1
mention1 hillary u bitch shut your hole re: the comfort as u r a career criminal my dear. how about the mill url,1
laura pausini che cagna che sei,1
mention1 how about you post your story of sexual assault?! not all men have experienced unwanted sexual advanc url,0
mention1 wow che bel culone....,1
imagine as a parent giving birth to a hoe like shamiso who gives out her pussy for cash? so to women who work hard for their own things,1
"rt mention1 'you know, the thing is...we ate drugs so...' -my basic excuse for not doing things",0
mention1 puttanone intercontinentale,0
"rt mention1 piccolo napoleone sarkozy era quello che, in compagnia della culona inchiavabile"", irrideva noi, i nostri malcostumi e l""",1
not all women are victims. not all men are guilty of assault. - national review url,0
mention1 sarà perché sei bona e tettona,1
mention1 mention2 mention3 many women arent innocent! megyn is an attention whore who lies to keep herself relevant.,1
"porca puttana prendete esempio dalla partita della roma, hanno giocato senza paura e hanno fatto un'impresa eccezionale mention1 mention2 mention3 tirate fuori i coglioni domani",0
"mention1 valery ti prego anche io voglio leccarti la figa e scoparti,come posso incontrarti,ti prego mi fai arrapare della madonna.????????",1
mention1 bitch that hoe mad annoying like i fr logged of your twitter bc it kept going off,1
mention1 bitch i live in another country and you just live in mg's hole,1
mention1 mention2 mention3 mention4 ma cazzo centra?vedi che siete coglioni?quindi non contano le champions del real ma il fatto che per 10 anni non ne hanno vinta una?porca puttana se siete sfigati,0
c'erano dei fake spoiler del 104 con jean e falco che morivano porca puttana mi sono presa un infarto stavo per piangere bastardi,0
poi sarebbe bello ma tanto bello se dopo fosse il turno della culona teutonica... url,1
rt mention1 la tua schiava tettona mention2 guarda anche te mention3 url,1
fatemi vederr giordano porca puttana uominiedonne,0
5 women tellin u 2 ur face that theyre scared 2 walk down the street alone and ur still so set on notallmen that u argue instead of listen,0
black woman are aggressive while white women are stupidly programmed by society to be nice damsels in distress read url,1
mention1 mention2 this woman has moved right past the cunt stage straight in to twatdom.,1
karma points to mention1 but fuck mention2 karma is a bitch and mention3 is still a cunt.,0
"mention1 mention2 ma che c'entra il sessimo? se dico che weinstein è un puttaniere porco e maniaco sessuale va bene, ma se dico che selvaggia lucarelli è un puttanone è sessismo?",1
avantiunaltro oddio questa sarà pure tettona ma me sembra na tardona cronica eh...,1
"mention1 posso farti io la scuola guida, a ogni errore una punizione fai spegnere la macchina ? mi seghi freni di botto ? ti inculogratti la frizione ? bocchino ci stai ??????",1
rt mention1 mention2 che pompinara mmmm ?????,1
mention1 mention2 mention3 my nan was a cunt and nobody liked her. one woman cried at her funeral an url,1
mention1 pure per me è na bocchinara non sai che stava a rai tre perche prima aveva preso a scappellare nella trasmissione invasioni barbariche marco patuano perché io avevo detto pompinara a mention2 infatti lui ad del milan le ha comprato b,1
i wish i was just as fascinated with important things in life as i am with those 360 degree videos on fb when i'm high,0
"i've even seen this in express itself in real life recently, truly surreal. women are losing their minds, which is hysterical",1
senti se dici che ho la figa di legno pke appendo tutti hai ragione scusa,0
mention1 she isnt racist unlike your somlalia bitch friend and you always causing shit.. bye slut,1
"im so trill, ur hoe can't handle it but damn, that bitch can suck a diiiiickkkk",1
che poi a essere io figa come la vanessa balena dddance,1
porca puttana dovevate proprio rovinarmi the royals? cancellatelo cazzo.,0
mention1 are you justifying rape because someone just went 'there',0
selvaggia stasera più acida del solito. ha rotto proprio le palle. arriverà il giorno che qualcuno le sbatterà in faccia che lei non è perfetta e non è nessuno per giudicare gli altri.  ballandoconlestelle,1
"mention1 non me la levo dalla testa quellimmagine porca puttana,forse anche perché so che domenica difficilmente vinceremo visto anche che forse giocherà nonno valero e non rafinha",0
me: h- lana del dey: im a dragon youre a whore bitch,1
no dimi ancora oh che ti rinchiudo con me e ti stupro pwrwnnemnte ler semlre url,1
leo looks at girl scout cookies the way i look at pussy before i'm about to eat it url,1
mention1 mention2 ora tocca alla culona...,1
mention1 mention2 someone tell the hysterical woman that the last time cam was without benjamin he won league mvp.,1
mention1 mention2 mention3 mention3eu mention5 mention6 bella tettona.,1
wonder why some women get hysterical here. climacteric is understandable but social networking surely aint a pageant to perform.,1
mention1 guarda qua intanto come prendi il cazzo in bocca pompinara url,1
and i was cool with both guys  shows you women are sneaky and ain't shit just like niggas. always knew my baby mama was a hoe ,1
"comunque in tutto questo dramma non ci voleva molto a capire che benatia non intendesse stupro, principalmente dal contesto ma poi se non conoscete la lingua che cazzo traducete letteralmente cosa siete google traduttore",0
"ma porca puttana, non ti rendi conto che gli hai fatto del male? non so se ridere o cosa",0
jesus sex trafficking is grim. a lot of these women were damaged by something happening to them and that's where the pimp took advantage,0
mention1 quanto adoro la troia che sei...mi eccita da matti e ti scoperei senza fermarmi,1
"pepperspray or smth, if you dont protect yourself dont be surprised if u get raped :' like bitch maybe just teach men not to rape women",1
mention1 pompinara per eccellenza la stella di tw,1
mi dovete spiega chi cazzo me l'ha fatto fa ad entrare oggi a scuola porca puttana.,0
porca puttana passo un attimo sulla partita realmadridjuve e vedo che dopo soli 37 minuti la juve sta vincendo 2 a 0. url,0
there are good men out there women stop accepting ass holes that appear to be right.it is a excuse to turn lesbian cuz of a no good man.,1
"mention1 mention2 mention3 dice anche""e non solo, dice anche riferendosi alla trascuratezza di patologie importanti ,  anche"" perche' dalla depressione post partum alla sindrome pre mestruale, riconosciuta nel mondo civile ma derisa qu",0
mention1 we say this all the time. you should try to come to one of meetings brother. thanks for the support maledominance,0
never trust a girl with 'makeup artist' in her bio... they're professional liars... they can even make your own eyes lie to you,1
rt mention1 porca puttana stiles si deve connettere però,0
"i love my religious brothers and sisters, but mention1 fuck you, you're not even a real theocrat you fat usless bitch.",0
virginia facendo la figa di legno lo stai mandando da quell altra...riprenditi!!  uominiedonne,1
idc if a bitch was a hoe cause i love hoes. they're mad fun and nastyyy.,1
when you're daydreaming about the dick you're gonna get later url,0
finalmente di nuovo con la mia polpettona culona coccodrillosa . url,1
mention1 love to put my cock so far down your throat now so hot,1
silent about harassment? nope. silent about sexual assault? nope. silent about rape? fuck no. you can't shut me up on a good day.,0
"mention1 mention2 non possiamo rendere una donna schiava del proprio corpo, vincolare il controllo che ha di se stessa ad una legge limitativa, rendere il suo uterobene demaniale"" ( metaforicamente parlando). certo, mi piacerebbe che nessuna",0
porca puttana... tanto così ci mancava! realmadridjuventus url,0
"mention1 mention2 ikr. of course, men get taken seriously, but women are treated like hysterical whores. so sick and tired of sexism",0
"when men argue that not all men are abusive, yet women are also naturally irresistible, i wonder wat it's like 2 embody cognitive dissonance",0
mention1 mention2 puttanona zoccola.. madam pompatu..,1
mention1 fuck you thats my fucking boy bitch ass cunt ready to fight,1
"mention1 i mean, i know that  i spent 8 weeks learning about them but my anxiety is like nope bitch be scared hoe",0
mention1 troia lurida solo cazzi in culo per te url,1
"madonna io vado là porca puttana, sto orendendo l'aereo e ammazzo di notte qjell'arbjtro di merda",0
mention1 mention2 mi sta suo coglioni questa donna mi sta irreversibilmente sui coglioni non posso dimenticare la sua fottuta presenza come 3carica al funerale del nigeriano l'abbraccio con la moglie rivelatasi una lurida falsa e la sua non,1
"oddio ma cosa cazzo ho letto sotto un post di sfera ebbasta di fandom segretii mio dio ma veramente porca troia avete la merda nel cervello che cazzo dite i gusti personali e il cazzo che vi pare ma non potete farlo passare per una persona con dei contenuti, insieme alle canzoni",0
this hoe gone say ' i want some dick but not in my vagina' like girl ,1
"ma porca puttana cristiano ronaldo non tocca mai palla, ma quando lo fa o fa gol o rischia.",0
mention1 anyway non mi pare di aver mai fatto catfish con nessuno. avrei dovuto prendere una modella tettona argentina e avrei fatto follower a bizzeffe...invece sono ancora qui a dire le mie quattro cagate :) quasi in anonimato,1
ahhh my cousin's fetus doesn't have a dick and i want to rant about gender reveals but i've also been the youngest girl cousin for 29 years.,0
was called a slut and a whore because i wore shorts to school during the summer. url,0
thinkin about how that stupid cunt said we're in a diff social classes bitch i was born in money you gotta fuck old niggas to get a new car,0
"pijano gli schiaffi dal salisburgo, ma se permettono ancora de parlà de noi.sete proprio le persone più merdose e schifose esistenti al mondo.laziale me fai proprio schifo",0
mention1 al silvio per ringraziarlo al massimo gli avrebbe mandato una baldracca a casa io mortaa?????,1
mention1 i thought the whole movie is about gaslightingmaking women think they're hystericalgenerally deny url,0
when was the last time you tried to squeeze through a 10cm hole? url,0
mention1 ps: so happy we kicked your ass off the continent in 1776. can't imagine living in a socialist rat hole emulating 1984.,0
mention1 porca puttana devo regolarmi,0
pomeriggio5perché guendalina deve mettere in dubbio la parola della tettona,1
i'm guessing the last guy she trusted gave her herpes... url,0
parlate troppo porca puttana!,0
"io vorrei anche fare l' internescional e sclerare in inglese, ma come faccio a dire che sammy è un puttanone da combattimento???? url",1
"why are some of you thirsting after the married gays on here? i want your dick fuck me etc... like, you look pathetic and stupid af",0
mention1 il cazzo te lo infilo in bocca troia,1
when you ask her what that mouth do url,0
milansassuolo porca puttana alessio,0
mention1 mention2 why any decent woman would think this skank should be 1st female potus is beyond m url,1
"and if you make it past the shotgun in the hall dial the combination, open the priest hole and if i'm in i'll tell you",0
and moses said to the people 'bitches be crazy.' romans 10:13,0
"per la rubrica ma che ne sannoma che ne sanno quelli che vivono con mammà di cosa vuol dire mettere a fare la lavatrice in sessione e scordarsi i panni nel cestello per due giorni che porca puttana si è creata una nuova forma di vita a base di muffa, muschio e licheni.",0
"e niente poi non corregge m a i la pronuncia e non intendo tipo una o più chiusa o una più aperta o la differenza tha breath e breathema una mia compagna ha letto idea idia""cioè dai porca puttana sei un'insegnante non imparerà mai se non la correggi""",0
"loooooooooooool i don't date, sweetheart. just dick appointments url",0
daniele porca puttana stai zitto ogni volta che apri bocca la mia televisione rischia di grosso tra ciabatte e piattiisola,0
mention1 bitch you crazy as hell if you think you not bringing my niece to see me. the fuck. i was there when her ass was conceived gahdam!,1
if bios told the truth.... url,0
mention1 la mia prima impressione su di te: brutta copia di mecosa penso attualmente: che tu sia molto figa ti scoperei ammerdati shippo con: me cazzoquale pv ti sta meglio: cristina davenachi del gdr mi ricordi: tuo cugino che mi ha nascosto le st,1
mention1 mention2 mention3 si sospetta possa essere un fake casto di chiara la fascista omofoba e pompinara,1
"ho pochi commenti dopo la 4x05: i jaspenor immensi, liam che cazzo torni da quella puttana non ho parole, robert mi è stato leggermente simpatico ma non mi aspettavo la proposta di matrimonio",0
porca puttana non carica netflix,0
when you realize you're a mass murderer url,0
mention1 ma voi figli di troia senza juventus non sapete che cazzo scrivere? contenti voi url,0
si è fatto male dopo 1' ma porca puttana che sfiga chiello,0
there are women making burritos at the jacksonville chipoltle!! do not eat there!! womencantmakeburritos sheforgottheguacamole badburri!!,1
i wonder if rick will make another deal with those crazy ass women  and if that crazy ass nigga will actually hoe daryl again ,1
ma amore io voglio scomparti il tuo bel culo fammi sapere e ti faccio il bel sedere url,1
"online seller, pls display price you cunt!",0
mention1 che bella figa ché ai mi piacerebbe leccare tutta amore mio ti scoperei tutta,1
mention1 immaginarti tanto troia mi eccita talmente che ti scoperei senza sosta,1
diventerò unobesa raga sto mangiando troppo e male e non voglio ingrassare non voglio stare ancora più male con il mio corpo porca puttana toglietemi il cibo,0
"mention1 mention2 good point. i guess he should chew gum, move on married women like a bitch and grab them by the pussy? -president of the virgin islands",1
mention1 mention2 il trucco del perfetto puttanone,1
"yes, women who protest are 'irrational' 'hysterical' 'bitters spinsters' - long history of using that shit to dismi url",0
"neter sesen book 2 verses 61 -62: tehuti: 'do not all men have a mind?' sesen: ' be cautious what you say, for i... url",0
mention1 sei una puttana senza rivali...ti scoperei come una troia da monta,1
"lol no. not in that sense, you give yourself to your husband doesnt mean he should rape. the woman is still the primary owner of her body. url",0
why do girls follow me? all i do is make fun of them for how dumb they are womensuck,1
mention1 mention2 oh pinché culona:,1
ain't with that bopping shit bitch and you know,1
 oomf: sgut the fuck up no one fuckin cares about what you have to fucking say stupid bitch ass cunt go suck your uglyass boyf dick,1
when you eat the wrong bitches ass url,1
milf italiana tettona si masturba url,1
mention1 un bel culone tutto da trombare e da sfondare,1
mention1 mention2 se non ricordo male asia argento denunci,0
ma come fa sammy  ad essere una puttanona e allo stesso tempo essere un angelo sceso in terra? url,1
find it hysterical that a bitch can't talk shit on me until she moves awayscared???,1
next time i ask a chick what she wants to eat and she says 'i don't care' this is wtf she's gettin url,0
mention1 chi è sta bella figona tettona....,1
porca puttana stava a modena cazzo a modenaaa,0
halsey puttana ma l'italia? ceh che cazzo io sto aspettando te troiaaaa,1
nah that bitch sucking ass hole and you vibinfuck outta here young rainbow url,1
"some women are mad arrogant, man. how much of a douche would i sound like if i went around saying you just talked yourself out some dick",1
your bitch a true thot had to let her go like a cool cop shoot u and put a hole in ur head like a juice box,1
naw depends if he rape fam that's a dub if its a random bitch he a whole dicchead but i stand by em right or wrong url,1
"6.20 sei alla fermata del bus, aspetti il pullman, non fai nulla di strano, non sei manco una bella figa, mi dite che cazzo ci avete da guardare? voi che passate motorizzati...",0
mention1 te lo do volentieri i  figa e culo troia e ti sborro in bocca,1
mention1 buongiorno tesoro che tettona,1
"mention1 mention2 u got an underaged girl drunk so you could sleep with her, think that's rape",1
comunque qui o si inizia a squalificare la gente o sti qui continueranno a fare sorpassi a merda del genere che sono pericolosi nel senso che uno potrebbe morire porca puttana.,0
mention1 che bel pezzo di figa...un po troppo vestita!!!?,1
when you win the lesbian olympics url,0
 monsta x ma vi sbrigate a fa una porca puttana di live? mi mancate troppo cavolo,0
this bitch dead flipped a tweet to about rape for attention. i done really seen it all,1
"this isn't rape, or anything like it. this a crude pass. this is not 'rape culture.' it's whore culture. url",1
che lurida troia,1
"non capisco perchè quando parlo con nymphis mi si blocca la chat, tastiera, il telefono, premo invio per mandare il messaggio e si blocca lo schermo, il telefono, la vitaesco dalla sua chat e tutto nornale porca puttana .",0
when you're checking to see if the pussy is safe to eat url,1
raga che due maroni dovevo fare una roba qui su twitter era importante e mi sono dimenticata ma porca puttana è mai possibile avere l'alzheimer a vent'anni dico io,0
be careful what you do to a good woman because you will have to deal with the bitch you created ,1
mention1 bella tettona,1
mention1 mention2 mention3 what is the name of the hole from where your shit?? dou you shit from your brain? url,0
"mention1 mention2 ps - andy, ill meet you at the ram in town for the rams game today. really excited for this one!",0
last i checked men have the penis and women don't. i won't say it again but the dick is all that matters mensrights!,1
"people don't scare me, my inability to be scared by people sometimes does tho",0
"mention1 mention2 ha scritto: mention3 troia vieni a leccare la figa della mia amica, una lurida vacca come te url",1
a hoe wants attention a women wants respect.,1
mention1 mention2 cose da pazzi !!! sta culona !!!,1
mention1 buon giorno bella tettona mmmm?,1
mention1 mention2 mention3 mention4 mention5 mention6 mention7 mention8 mention9 mention10 mention11 mention12 mention13 mention14 mention15 mention16 ti sborro in bocca e sulle tette,1
i love you first of all bitch we all know thats a lie with your whore mouth and your floppy wiener,1
mention1 fuck you you bitch hole,1
mention1 che puttanona,1
mention1 bella culona... da sfondare...,1
mention1 mention2 you a hoe if there's other bitches,1
mention1 ciao tesoro buon pm un bacio ? sempre più figa ti scoperei,1
"mi sveglio alle cinque e mezza ogni mattina, torno a casa alle duetre del pomeriggio, con tutti gli impegni extrascolastici che ho e tutto lo studio che quei figli di puttana ci fanno fare io davvero non so dove sbattere la testa",0
e porca puttana aggiungerei io url,0
"women are rejecting feminism, but are not actively supporting men's rights. why???url url",0
mention1 mention2 lei mention1 e' doppiamente una merda e pompinara avendo disonorato donne. lei e' una vergonga per il genere umano. arrampicatrice sociale de me cojoni. arrivista pompinara,1
please spread your cunt hole fully url,1
"jennifer lawrence is complaining about being a whore, meanwhile she's punching old asian women in face who are sewing her costumes for her",0
"i miss u but also fuck u, cunt whore bitch",1
mention1 porca di quella lurida puttana della madonna di merda,0
mention1 sì ma twitter ha messo apposta lo strumento dei thread porca puttana,0
"mention1 ma porca puttana, ma socialista"" e ""popolare"" no? eppure sono i primi due valori su cui si è fondata la sinistra dell'800!!!!""",0
"bianca piange sempre e non si prende mai le sue responsabilità, ma porca puttana caccia le palle e dí come la pensi, non nasconderti dietro gli altri. isola",0
the bitch can go with whoever she wants now i guess. i already took that v  destroyed every hole she got anyway. raw too. petty,1
"jennifer lopez dal bronx. santa protettrice dei treni n6 e di pitbull.fammi una grazia, un regalo, un piccolo cadó, fammi uscire il disco spanglish riveduto e corretto entro il 25 giugno così che possa fare il puttanone latino a milano almeno una volta! solo questo ti chiedo.",1
mention1 labbra da pompinara,1
"this liverpool man u , holy fuck . if that's what hundred of millions buys you , you can ram it",0
"ue raga io sono unegoista del cazzo, manui è psicopatica, giulia è nana e irritante (ah no, lo è davvero), silvia si mangia i conigli, simo è una rompi cazzo, mattia è una puttana che ci prova con tutti eccquesto è il team kai, salve",1
mention1 che pezzo di figa,1
 greeneyjon: good big gaping cunt on that slut girl. url,0
mention1 how many women sucked dick to further their career??? i bet there are plenty.,1
mention1 i literally fucking died lmao she said bitch this ain't a whore house,0
mention1 mention2 hoe your dreams also return to you as nightmare,0
mention1 ma che cazzo vuoi puttana,1
"i would tag your stupid ass but you bothered and blocked me, so should i tag your new bitch? ",1
"weinsteinscandal metooquesto martirio mi ha resa ancor più guerriera."" asia argentowomenintheworldsummit2018tre donne italiane che hanno saputo dire ""basta"": mention1 feminism misoginist  empowerwomenurl url",0
"yet another reminder that sexism is alive and well everywhere i am,  any woman who stands up for herself is automatically a bitch or a cunt",0
and most the women they whores hollywood or not lesbian or not young old ugly or not married or not they got five men for 5 reasons 100,1
from metoo to who me? where are white women allies when a black woman is called a whore? url,1
it's 2017 and ur stillllll slut shaming?? bitch bye,0
rt mention1 mention2 che bel culone,1
mention1 these people are hysterical. it's like a commercial for why men should never marry. these women are totally nuts.,1
mention1 mention2 block me you dumb bitch. because i'll go on all day about how nurses are assistants.,1
mention1 some stupid cunt blogger on skynews earlier. said if we are to prevent more weinstein's we need 'l url,0
mention1 maronn. quasi peggio di culona.,1
"mention1 mention2 mention3 basta dire che abbiamo avuto berlusconi con la figura di merda in ue, la culona inchiavabile, l assistente che trasportava coca per il mondo, la minetti,....",0
mention1 ti stupro il cricetooo mention1,0
my girl left early in the morning holler bout she going to get her hair done bitch i aint dumb,1
"psa: women were never 'sacred' and unless you miss the madonna -whore binary, it's good that we've let go of that stupid frame",0
top story: asia argento on twitter: in italia ci hanno elette nemiche 1 perch url see more url,0
mention1 la perpetua e' un puttanone,1
"mention1 si dice culona per comodità, ma in realtà si pensa alle ben 768 compagnie tedesche ed europee coinvolte in ns 2 ?le quali ovviamente hanno già investito e pagato le tranche del gasdotto,e alle quali girerebbero un po' le palle che qualche idi",0
you'll never be girlfriend or wife or none of that  that's my place bitch know your role and play your position  the rebound one ,1
mention1 ciao tesoro buona sera e una buona serata ? ti scoperei fino a riempirti la figa e la bocca di crema calda un bacio ? ti amo,1
"mention1 bravissima, grande pompinara.",1
allora a me piacciono le passiv e i bei culi ma anche se fossi lukas ridgestonese nn ti ho mai visto ne parlatonon ti inculo saro strano ma cioe,1
oh we're using government names now?!  url,0
mention1 questa è un culona terrorista.,1
"says the bitch wit a hat, weave,  a full face, in her icon.... lol fucc outta here you sewer rat, gutter slut, tro url",1
mention1 mention2 mmmmmh che bella tettona,1
fai vedere il tuo bel culone e le zizze amore che sei fantastica url,1
"non so se mi stanno più sul cazzo quelli che si piazzano in piedi davanti ai posti vuoti, quelli che si piazzano davanti allingresso o quelli che non si siedono quando lautobus è strapieno porca puttana siediti non ci stiamo",0
mention1 ok hoe or whore you choose sweetie?,1
"parlate di amore, ma porca di quella troia bastarda e lurida infame.le cose semplici, si managgia la puttana!questo è quello che mi manca.oggi ragazzi chiedo scusa a tutti anche chi mi legge.ma delle volte vedo cose, solo materiali, solo solo materiali.",0
"ora mi immagino il centro anzi che verrà raso al suolocon frasi del tipo che cazzo vieti tu coglione e noi giochiamo a scopa porca puttana"" url",0
of course i invited you over to 'hang out' ....stupid bitches womensuck,1
"mention1 can you incorporate hey, thats pretty good on your next video? ... kunt ",0
"non mi faceva twittare, figlio di puttana che cazzo fai?",0
mention1 a me ecciterebbe sfondarti la fica e il culo e poi prosciugare le mie palle sulla tua faccia da troia in calore,1
mention1 mention2 that shit ended a long time ago bitch ass cunt ,1
what a stupid cunt you are bro.,0
mention1 i believe putin has a video of trump screwing a 12 yr old in moscow hotel. trumps resorts are whore houses for the rich. he golfs a lot.,0
mention1 so you kind of contradict yourself because one post says people call you all slut or a whore but on a url,0
mention1 ma guardale che cagne succhiacazzi,1
ho detto a mia mamma che non riesco a mangiare tanto e dopo poco mi sento piena e lei non mi vuole credere ma che cazzo ti devo dire se non ho problemi porca puttana,0
sta succedendo una tragedia: non trovo le mie cuffie porca puttana,0
madonna quanto sei gelosa tettona url,1
"imaybeathiefbut but i'm not a mean girl. ok i was once, but is calling my bestie a cunt and a whore so bad? oh, an url",0
mention1 bella tettona mia ???????,1
some cunt at walmart went full psycho on me saying how she had no fucking space to put her shit bitch ur taking up the entire conveyor belt,1
mention1 mention2 of course not. not all men are vicious and not all women are victims.,0
when someone announces that they are 'officially unfollowing' url,0
"mention1 femminista? ma se alle elezioni ha occupato lei tutti i 12 seggi riservati alle quote rosa in tutta italia pur di riessere eletta e non dando la possibilità ad altre donne di candidarsi...!!! e poi è stata ripescata, sennò adesso sarebbe a",1
mention1 you fvcking cunt bitch!!! apologize! mention2 mention3 mention2politics,1
"mention1 no, mi faccio io le tipe. non sono gelosa. e aver uba terza quasi quarta bon è essere tettona.",1
mano a mano con la beluuuu kessel alias culona?,1
mention1 fucking bitch sarah fucking lying cunt,1
"pro tip- always call skinny girls fat, they live that shit ",1
"mention1 dio,che troia che sei...come mi piacerebbe riempirti di sborra mentre stai messa così.... ??",1
"no, not all men are like harvey weinstein  but apparently the left wants you to think so url url",0
"when you do finally give up and start buying them cats at least you won't have to drink alone, loser url",0
mention1 che sexy cameriera!!! mi manchi tettona... ho voglia di rivederti...,1
"dannata puttana ti brucio, mention1 essi mio complice. url",1
"serata crazy seduta sul cesso dalle 21.30 alle 22.30 e non sono neanche riuscita a cacare, sono uscita e già me ne sono pentita porcaccia cagna maiala perché non sono rimasta a casa a vedere ungiornoinpretura",0
nothing but a money grubbing russian cunt whore!!!!!!!!!!,1
mention1 mention2 grandissima pompinara sei un vero spettacolo,1
mention1 we understand. they need to understand that men are born to be in control. thanks for supporting our cause!,1
mention1 mention2 mention3 mention4 sia culona sia vodka intimoriti lancian segnali distensivi x far desister dai colpi che ormai percepiscono imminenti.. ma colpi son pianificati strategicamente.. quindi al max ci saranno variazioni,1
mention1 questa è un culona terrorista.,1
person- how are you always so happy me- url,0
nelly should beware of other woman now trying to accuse him for rape .. ladies after this lady because if one does it others will try it too,1
all those haters calling me a whore when they could call me a dick juggling thunder cunt instead  url,0
mention1 sexism goes both ways. some advice: stop whining and use your man's money for things other than mini skirts yesallmen,1
mention1 would you want to be labeled a woman beater for the rest of your life by some crazy skank whos pissed url,1
"come cazzo lo recupero un due porca puttana di quella troia, fanculo tutto",0
rt if ur a shemale dom or a sissy looking or willing to do realtime anal!u have to be the giver this bitch only takes like a slut! mention1,0
rt mention1 'like i said what princess wants princess gets' no bitch you're not royalty womensuck,1
only bitch ass fuckers rape women,1
"va bene che nessuno ha una vita facile, ma porca puttana, 2018, adesso stiamo esagerando.",0
"mention1 mention2 proprio lei, perchè non è il classico puttanone che ti fa solo sangue.",1
mention1 tu invece verrai ricordata per la faccia da troia che hai,1
mention1 mention2 mention3 mention4 cunt your 16 dont act like you arnt lol go to bed before i knock your block off,0
i mars hanno fatto the kill full band porca puttana con tanto di scream io non ce la sto facendo url,0
mention1 perché culona,1
mention1 you whilst looking at ur cock 'where is it? why is it so small?',0
mention1 wish my cock was between your tits while you licked and suck its tip ,1
"i'm not a lover, i'm a fighter... but i'll still fuck you right",1
i can't imagine growing up with one of these twenty-somethin thot ass bitches as my mom. blessed,1
mi segue la tettona...????????,1
you're dating such a douche bag omg. i just wanna punch you in the face for being so stupid. not even him. womensuck,1
ma perché devo fare sempre ste cose porca puttana che poi sto una merda,0
mention1 fucking bitch sarah fucking lying cunt,1
men who feel the need to not all men women who speak out about harassment are not qualified to represent women.,0
"mention1 ma vi siete chiesti perché la culona inchiavabile"" non ha preso posizione..? hanno quei famosi ""300mmm di ""ragioni""... per stare zitti..!!""",1
"mention1 are you really pulling a notallmen here? the movement targets the systemic issue of patriarchy, not ind url",0
he just kept screaming 'is it too late now to say sorrrrry?!' url,0
"nella galassia radical chic spunta una nuova moda: l'alberofilia (per eliminare le frontiere tra le specie: siamo sempre lì...). da qui prende nuovo senso l'espressione figa di legno"" e la favola di pinocchio.    sisalvichipuòurl url",0
mention1 has never had a woman accuse him of any inappropriate behavior. but slick willie has been accused of rape by several women.,0
everyone hates chelsea - whore skank url,1
mention1 ma porca puttana col telefono di mia mamma me lo ha fatto inviare,0
thank you pac12afterdark mtn8final bmfconference2017 johann van graan chile con la ram url,0
mention1 british people say cunt like american people say dude i not know this woman at counter asked me for help url,0
also... still laughing at this bitch that my friend chef brought to dirtybird... like no one wanted you there hoe just so you know ,1
dawgg im fr boutta roast this bitch lmfoaoo dont ever post ian again u stupid ass slut,1
"went from the last person i'd talk too, to the women i crave on the daily in all about 10 months. life's really a bitch ",0
"stop sweatin these hoes... vaginas are like doors, when one closes, several more open up",1
"ma porca puttana, quello era rigorebarcaroma",0
mention1 pompinara deccellenza,1
shit the dick make you smoke lmao,0
che troia che sei ho solo detto un po' di più url,1
i gotta stop opening dms when i'm drunk... i wake up like who tf is this bitch and why did i send her a dick pic,1
mention1 sei bellissima occhi verdi tettona e bel culo,1
"roses are red, my balls are blue, here's my cock, you know what to do",1
mention1 mention2 ??la voce porca puttana ?,0
è assurdo come la mia città mi faccia ritornare l'ansia sociale in mezzo secondo porca puttana ho vissuto a valencia per un mese facendo il mondo senza sentirmi un minimo male arrivo qua? e sto per piangere dall'ansia per una cena di merda ma scherziamo,0
filippo porca puttana due ace proprio oggi no,0
her- can i stay the night? me- url,0
hoes ain't shit i'll die happy lonely..... kuz i'll be damn if i trust another bitch who don't make her own money.......,1
do you ever see people in your feed and think 'lol i fucked you',0
you don't go to parties with your significant other... you go to parties to try and get other peoples significant others womensuck,1
"raga stasera mi hanno rubato il telefono al bar quindi ecco, porca puttana la mia vita fa cagare",0
"brutta strega culona, se ti trovo per la strada ti piglio a schiaffoni io...  chilhavisto",1
mention1 stupid skank !,1
mention1 mention2 so you hate 'ominous' as a hole because of this... seems legitimate and highly mature.,0
i've said it before and i'll say it again. don't tug on my dick unless you plan on sucking it! womensuck,1
