text,misogynous
mention1 you probably ruined all yours. considering you're a woman,1
don't you hate when bitches act like sluts but aren't even down? like that bitch from american beauty.,1
"when you're having a conversation with someone, not listening and just don't care url",0
mention1 are you ok hun? theres a mark shaped hole in my facebook. ,0
the 'i cheat on his ass' starter app url,0
mention1 mention2 omg! megyn is a skank. you have that right.,1
i hate coming to the city people real life know my car like pussy study yo bitch car ,1
don't mind me... i'm just waiting for mention1 to start ranting ,0
"mention1 don't kid yourself, good dick runs everything ",1
when skinny girls talk about how fat they are url,1
"today i said 'all men are trash' to my coworkers and some girl said 'not all men' yes boo, even ya sketchy bf u met url",0
women ruin everything. look at the movie ted. everything was fine till that bitch from that 70's show fucked it all up womensuck,1
mention1 legally it is rape if you inserted something inside someone without their consent,0
mention1 the official womensuck twitter page!,0
charli: fuck you bitch charli: omg why am i so extra wjahjaaj,1
if you're going to play on your god damn son of a bitch phone at a red light you better expect to be honked at dumb cunt. kike.,0
rape a pregnant bitch and tell my friends i had a threesome is the smartest lyric ive heard in a while,1
soccer players go down more than my bitch on my dick,1
"if your reflexive response is to say or think 'not all men,' then it behooves you to think about privilege  otherism  fragilitynarcissism",0
nelly should beware of other woman now trying to accuse him for rape .. ladies after this lady because if one does it others will try it too,1
mention1 get up and walk the dog you little cunt before i ground you.,1
mention1 lmfao weaaak. coming from the bitch that ain't got pictures. go back to your hole ,1
yall this girl i dont know tryna tell me my body count  its hysterical,0
"'ain't about them hoes anymore,it's just you' yet you talking sweet to the bitch you always talked shit about plus 2 moregmfu bro",1
start your week right with our favorite music video of 2013 featuring one of our best supporters: url,0
"'not all men! if you don't stop generalizing men, we won't be your allies!'",0
"mention1 white woman by no means a victim she is the epitome of wickedness  rape of black people, her hands mo url",1
darlington rape verdict: attacker with hatred of women who described england as a 'bitch country' url,1
when your friend owes you money and they're taking a little too long to pay you back url,0
mention1 fucking bitch sarah fucking lying cunt,1
mention1 bitch that hoe mad annoying like i fr logged of your twitter bc it kept going off,1
 shypakiwife: brutal -whore -degrader: use that fucking cunt what shes good for i always do. url,1
these donald trump supporters are out of control... url,0
"mention1 i'm truly sorry. i'm sure you'll hear the 'not all men' line, which probably doesn't mean much to you or a url",0
mention1 thank you for your support! we'd love it if you came to our next meeting maledominance,0
mention1 mention2 actually i do think women should be reclaiming 'cunt'. it's past time.,0
"im so trill, ur hoe can't handle it but damn, that bitch can suck a diiiiickkkk",1
when you're on a first date and she asks to talk to the manager url,0
mention1 mention2 'women are sacred' plays into the madonnawhore dichotomy. it only protects women seen as sa url,0
mention1 i get suspended at least every other day. but you still see that skank whore chelsea handler still tweeting away.,1
the woman who accused nelly of rape has dropped her case. url url url,0
mention1 we want ain't know as payment when you cb bc the kunt brigade will have lots of work clarifying the misun url,0
she is our skank we r her guys we can fuck her that way she amost say please treat my like a whore honey url,1
mention1 mention2 mention3 hey american skank are you illiterate?,1
you could never comprehend the way my brain works,0
"geez, should have expect the unexpected. i just happen to forget to foresee what a mouth of skank you have.",1
dream molly is her own person and is always a bitch  a slut  url,1
black bitch gets cock shoved in her waiting cunt url,1
also.. 'not all men' realize what they're doing when they're doing it. you don't have to be a rapist to make someon url,0
men! we know that not all men are rapists. we know. you don't need to remind us every time we want to talk about rape. we fucking know.,0
"i can find humor and a silver lining in any situation, that's why i live an amazing life... you should try it",0
"mention1 what does the word 'parody', clearly stated in the bio, mean to you?",0
"what's the difference between your wife and your job? after 5 years, your job still sucks",1
"mention1 bitch, leave. you're insulting women right now. guess what, you're not a real man by any means, so stfu, ugly bully ",0
mention1 mention2 mention3 mention4 hysterical screaming is what woman should try not to do - -cl url,1
"dear akkorou, bitch ass nigga cunt on a stick fuck shit bitch kike small cocked cunt love, dj rits",1
mention1 the era when a woman was either mother mary or a whore is over. women are plain and simply human beings.,0
happy birthday you skank mention1 url,0
the pretty hoe really got that mexican girl hoein for her lmaaaooooo,1
my girl left early in the morning holler bout she going to get her hair done bitch i aint dumb,1
told the bitch i like her  her girlfriend ,1
i've yet to come across a nice girl. they all end up being bitches in the end womensuck,1
"god is dead, jesus is a cunt and the virgin mary was a whore.",1
mention1 mention2 mention3 was i imagining the flap over 'hysterical' because it connected women towa url,0
mention1 dude youre a truth traitor. you literally deal in stolen information. and not all men are like that - liar.,0
if ya bitch ass didnt wish me a happy birthday then dont ever hit me up again! youre trash! yes i am talking about you hoe! ,1
"say you gon ride, bitch ride",1
" pineapplecity: dogwhoreowner: stupid cunt, thats what the filthy whore deserves! thats how all men... url",1
mention1 have a thought for the women that sick cunt raped woodyallen you dumb cunt,1
when you wake up and she's gone url,0
mention1 love to put my cock so far down your throat now so hot,1
"because no one likes being a stupid bitch, alone..... url",1
for them niggas who think im pussy gon and show me hoe,1
"the woman who accused nelly of rape is refusing to testify, and wants the whole matter dropped url",0
"you low life scum, pathetic, deprave, pile of shit, maggots. like i said that brainless skank bitch should've died url",1
mention1 mention2 mention3 mention4 cunt your 16 dont act like you arnt lol go to bed before i knock your block off,0
you a stupid hoe you a you a stupid hoe,1
mention1 the man is a legend in my mind ,0
i've said it before and i'll say it again. don't tug on my dick unless you plan on sucking it! womensuck,1
"anyone with the asrock ab350m mobo, if you have a photo of the ram slots, it'd be a huge help. i need to know if mine is missing parts :(",0
when someone's talking about something other than me url,0
mention1 mention2 mention3 here's my point you dog of assad son of whore father of slut url,0
"mention1 hillary is stuck in her own anger for loosing she has always been evil, don't forget how she treated the women bill rape",1
mention1 oh fuck off julian - you just hate women you sooky bitch,0
women bleed so much because god realized he made a mistake and is trying to kill them. right,1
youre not going to tell me to say happy birthday to someone that called me a cunt and a slut within the span of 10 minutes,1
"the bjp will not support men's rights. what are you doing about it. see the blog, watch men of action! url",0
"mention1 stop stereotyping women. just like how not all men are jerks, not all women spill the beans.",0
"this is what happens when you choose to torture, behead ; rape men, women and children.the wrath of nations be upon you ; utterly wipe u out url",0
"mention1 oh god, i can imagine that youll get even more men talking to you about some not all men not me bullshit ",0
mention1 i tell you what... i could fall down the rabbit hole of collecting old medical stuff! gorgeous!,0
"isnt it funny how people are so quick to slag you off behind a keyboard, but when they see you in person they run away",0
bitch dont come to me as a woman .... cuz yo nigga came at me single ,1
now how this bitch gonna fart and not say excuse me but stink up the hole check out lane noladylike,1
mention1 wow!! never seen a woman juggle a big cock like that,1
"if you're a man, women can't be trusted. they'll turn against you, it's in their nature.!",1
i love how i wasted 5 years on a stupid cunt. only to find true love with the beautiful woman i was with before that. life's funny sometimes,0
mention1 lmaoooo bitch im the nola bruce-caitlynn jenner bitch i piccs when i want hoe ..luv ya hope ya had fun,0
mention1 squaw  racist slang for nativefirst nations cunt associated with rape and genocide.,0
you mean before she sucked dick for fame? url,1
jose 'the puta' bitch says he doesn't cry about injuries to his players. what a contradictory kunt. conte response was brilliant imo.,0
if them bitches take a pic with bey (which i highly doubt) i will forever shut my whore mouth,1
my walk past you like i never fucked your girl game strong af,0
"remember, this the same bitch that was on fox news saying rape culture was an attack on young men. its her pussy be url",1
6th this cunt some poor woman carried a bairn for 9 months for it to pop out an end up doin this shite url,1
says man who suggested an actress reported an historic rape to gain more work - you're a fully paid up cunt - url,1
when somebody tells me they're off work for presidents' day url,0
mention1 i love you so much chim  we love you on ho or wat u r cuz that give us inspirations. we treasure you as how y'all treasure armys,0
rape a bitch mental she forced to think about me juheard,1
mention1 man: (harasses and stalks woman for months on end) woman: why the fuck wont u leave me alone man: haha crazy bitch,1
mention1 what some of these bitch part starlets promote to young is worse than rape it is rape of young minds. what goes around comes around!,1
last night i had this women tell me and my friends that if we pay her we can fuck her and her husband who has a big black dick ,1
these whores woke me up out of my sleep  ima be mad as a bitch in the morning waking up for work,1
"mention1 will you be throwing the odd 'waaaaahhhhhh', 'cunt' or 'fook sake boys' in the mix? or will that just be behind the scenes. ",0
"mention1 fucking whore bag cunt face mamona puta toda ugly, ily",1
mention1 mention2 mention3 many women arent innocent! megyn is an attention whore who lies to keep herself relevant.,1
when your makeup's on point and still nobody wants you url,0
everytime i reach the highlights of smut im reading me: ok hoe calm down calm down sit your ass relax its just a smut,0
one minute youre a spooky little witch bitch and then the next youre an angelic skank singing oh holy night. haha!,1
"rt mention1 snapchat me that pin number, if it's... cool memes lol lmao bruh petty truth girls love guy ctfu dead fuckery pe",0
hoe you watching i suggest you keep watching.  when a bitch ain't seen none yet ,1
what a stupid cunt url,1
if women want equailty they should be drafted into war. see how that feels!!!,1
"plot twist: women do, in fact, like nice guys. women do not like nice guys who call you a bitch for rejecting him after he was nice.",0
u sluts get them 100 likes on instagram and think yall the coldest bitch in detroit ,1
rt mention1  repost mention2 with repostapp. url,0
i wonder if rick will make another deal with those crazy ass women  and if that crazy ass nigga will actually hoe daryl again ,1
what's worse than a girl who gives rough handjobs? a feminist.,1
maybe most women generally get along with each other really well because we don't have to deal with weird ass bitch url,1
dont be a dick when you rate businesses. 5 stars always for good work; 4 is bad; 3 is very bad; 2 is abysmally bad; 1 star is satan.,0
wahhh not all men : praise me for not assaulting women : make this about me : url,0
mention1 fuck you slut bitch hoe! he aint giving a shit what you think,1
"dear facebook, jus coz i have these whores numbers in my phone doesn't mean i want them seeing my personal life, please stop suggesting them",1
mention1 mention2 no you are not pulling out. amazon have decided not to show the rape produced series to try and look better. don't pretend it's your choice,0
whichever one is gonna end up on my bedroom floor url,0
"mention1 mention2 thank you. not all men are bad. in fact, this isn't just a 'man' problem. i've had women sa url",0
"ram demon covered in wax who only mutilates politicians. 610, might eat you ",0
mention1 hillary harvey weinstein clinton. one was raping vulnerable woman and the old bitch was planning to rape america.,1
not all men are stupid ...some are still single ohyes startnoticing,0
"mention1 why do women have holes? to fill, duhh!",1
"ladies you need to realize something. you may have a boyfriend, but unless there's a ring, you're still fair game ;) womensuck",1
"thank you, good morning to you too you not whore you.  url",0
"mention1 mention2 don't be such a cunt joann lol. nov 8th has come and gone, the wicked bitch of the eas url",0
do you ever rap in your whitest voice possible or is that just me?,0
"mention1 mention2 bitch you don't talk about my fucking kids. my fucking kids eat better meals than you'll ever eat in your life, you see that?",0
mention1 ice has more talent in his ejeculated sperm than you do in ur whole body please shut the fuck up and go suck idubbz dick u cunt,1
mention1 these women just whore themselves out.,1
me: why am i so tired also me: laughs like a hysterical bitch 247 and cannot duduk diam,0
"mention1 u fucking cunt u wanna fuck me duck hole cack lord bafaf, excuease me, i wang to flout ur hbox, please suck me dadd. top 5 gay",0
"women: hey, if you guys could respect us m - random man: why are you hating and targeting us? women are bad too. not all men. fix yourselves",0
don't ever apologize for knowing your worth... even if you're worthless,0
this hoe gone say ' i want some dick but not in my vagina' like girl ,1
teenwolf menstruafacts question of the day: when does a feminist forget feminism? answer: when the restaurant check hits the table.,1
fist pumping a pimp through glass in prison  yes sir mention1 you are the top boi ,0
"if your dick game is strong, she'll let you get away with anything as long as you're honest with her",0
"mom- katie why would you send this kind of picture to daddy katie- that's not dad, mom mom- you dirty little whore url",1
"all girls are hoes, you just gotta know how to bring the whore out of them",1
mention1 mention2 you cunt.,1
yesallmen because every 14 seconds a man's butt is looked at without permission.,1
when you walk past someone and they mumble somethin under their breath url,0
me trying to flirt- url,0
"got it, you are fearful of god so can't speak truth, or lord ram will ask for the hundreds of crores collected for his temple from people url",0
mention1 agriculture for one. services and manufacturing too...do you live in a hole?,0
"mention1 yeah, you would probably want to do that, as most mobos dont default to using the highest ram frequency supported.",0
mention1 you won't retweet me pussy,0
when you cut her off and the dick is bomb url,0
sometimes you gotta beat ya dick like it stole something,0
my rotation is like a revolving door,0
"mention1 y'know, you'd probably get a job at subway because all a cunt like you is good for is making sandwiches",1
how i take std tests url,0
"mention1 not all women deserve respect. not all men deserve respect. respect is earned, not deserved. metoo auspol",0
life hack- there are people that use dm's to simply have convo's with friends... and here i thought it was only for nudes  to line up sex,0
my friends kids are being shitheads and they just took them upstairs to get showered... guess who keeps flushing the 1st floor toilet?,0
teenage whore by hole is my fav song rn! so relatable... i miss my mall slut phase,0
"'not all men are like that, its the ones you meet.' url",0
black woman are aggressive while white women are stupidly programmed by society to be nice damsels in distress read url,1
the swollen cunt of a blonde woman troop commander url,0
how small a cock do you have to have to park sideways in the tesco car park?? flexing your ford focus lol,0
i want to be a cum slut cock whore and get as much cock and cum as i can,0
i just want my girl to suck my dick with my nike head band on,1
"today my daughter got her period. i guess it's time to throw her away and get a new one, right? lol fuck her, stupid bitch kid. i hate my !!",1
mention1 whore? really? why don't you have some respect for women you asshole!,0
"mention1 mention2 true, many women think karl is a dick and lisa is fantastic",0
when your head game is fire as fuck url,0
"m all back. even crowley. 'cause after everything you've done, you owe us, you son of a bitch. so you get your ass down here, and you make t",0
"when making my costume last night, brey had arthurs theme song on repeat  i didnt realize his song was reggae you can skank to this",0
"a guy in my jr high called me a slut, bitch and whore bc i didnt like him  thus began relentless bullying by my pe url",0
mention1 mention2 women were never sacred. he's talking about the ancient trope of virgin vs. whore. clueless,0
mention1 has never had a woman accuse him of any inappropriate behavior. but slick willie has been accused of rape by several women.,0
giving you a sneak peak of her hot little cunt hole url,0
listen... i love lil b but i would not fuck with dej loaf at all. she prob got poison up in her nail polish like that bitch from holes,1
when your boy's fuckin the neighborhood hoe and y'all tryna watch through a cracked door url,0
mention1 name 1 islamic cunt -ree where muslim women can marry a non -muslim? now don't say u r only concerned about india. lovejihad,0
mention1 fuck you and all of your videos you stupid video game criticizing bitch stop fucking talking about things you know nothing about fucker,1
me trying to flirt- you have really nice eyebrows... i'd like to cum on them to see if they wash off,1
when they tell you 'just be yourself' so you show them what a piece of shit you really are...,0
wonder why women get told theyre overreactinghysterical but dudes who get irrationaloverreact get away w thats just them excuses ,0
mention1 no i said hope. i hope you women learn your place! sitdowninthekitchen,1
whenever anyone asks me to do anything other than get drunk or have sex url,0
"mention1 then you bitch m complain when you get them haha stop being a little bitch and just accept what you are, you filthy whore ",1
"mention1 mention2 mention3 you misspelled 'cunt'. ugly word, for an ugly woman that turns on her fellow woma url",1
"mention1 i know you don't apply common sense, but common sense says no-one would be cautioned for rape is a successful prosecution was possible.",0
every time you say 'not all men' you are part of the problem. claiming that telling men to step their game up only alienates good men is bs.,0
when you know it's time to give up on that new years resolution and stop going to the gym url,0
mention1 sometimes you can be a dick. allin,0
mention1 can u report dogshit retard link me after u beg ur fucking terrible u foreign cunt u sound like a woman fucking funder,1
note saying'what do you mean i dont need id everyone knows who i am' makes you look like an ahole relaxtheredlistcelebrity humbleclearly,0
mention1 always glad to see when a revolution hinges on calling women hysterical and needing medication to a url,0
ok but mention1 makes me add her to all dms just fyi url,1
"i dont see why some people get so offended by what i say. its not like im making this shit up, women really do suck.",1
speaking of creepy. this narcissist sounds like a creepy guy on the run from a rape charge. being putin's bitch not that satisfying? url,0
from why did i shag at fucking whore at kid is a mistake en the mis stake its self obviously we burnt a few innocent women thank them whores,1
mention1 that the only job a woman can have .. they the best at this job love  dick sucking,1
"when she says 'stick it in my ass and fill me up, daddy' url",0
"mention1 so this bitch blocked me but check her pinned tweet out, she is accusing men of rape on tumblr with url",1
"lil is beautiful, gays are cute, i'm very strong, and you're stupid bitch",1
"like if you didnt want to have a party, don't fucking broadcast it thatstheshitidontlike womensuck",1
like are you really that insecure and worried that youll be seen as a bad guy that you have to say not all men ?,0
if ya bitch ass didnt wish me a happy birthday then dont ever hit me up again! youre trash! yes i am talking about you hoe! ,1
you're ugly. caking on makeup can't fix ugly. it just makes it worse!,1
"if he likes cheese on his pizza, he's an asshole. ",0
like the hoe went to miamis to be a hoe got sunt didnt get the money and wanted me to pay for her way back ?????? bitch please,1
when they tell you there's no wifi url,0
mention1 cornhole is the southern name for a game where you throw beanbags at a panel with a hole in it.,0
mention1 hey look its the woman who wants to get famous for crying about an ass slap. you truly are a worthless cunt.,1
ladies don't act like you care about shark week. make me sandwiches while i watch it! knowyourplace womensuck,1
dawgg im fr boutta roast this bitch lmfoaoo dont ever post ian again u stupid ass slut,1
"mention1 mention2 mention3 you misspelled 'cunt'. ugly word, for an ugly woman that turns on her fellow woma url",1
i swear to god if one more bitch tells me not to call her bitch i'm going to slap the shit out of that bitch fuckbitches bitchesstink;;,1
fish tacos  url,0
"me when i go anywhere, ever url",0
literally just saw a 10 year old girl wearing a shirt with sparkles that said 'doing my best' fucking same bitch where'd you get that url,1
mention1 what a fucking cunt this slut is also i dont want this to endddd pleaseeeee when is tuesday gonnaaaaa url,1
i sit here and wonder sometimes like what a man have to be going through to just want to rape a woman dude like its sick,0
mention1 and calling someone a stupid lying cunt or a hatful bitch isn't bullying hun i'm real ya see that's t url,1
when you see someone you know on tinder so you super like them and they never talk to you again ,0
mention1 mention2 they still makn dak out be a homewreakn whore and jamie a cheatn cunt sad sad ppl unlike the url,1
"i get curved all the time idgaf, there's too much pussy out here to trip off any bitch",1
i am proud to be an mra. if stupid feminists can complain i should be able to complain just as loud. it's only fair.,1
i have an organic protein shake for you  url,0
women are stupid. they get cheated on and approach and fight the side chic. bitch who cheated on you? who? stupidity is unbelievable.,1
rt mention1 rt if you're a cunt,1
"lmao you guys i remember when someone hacked my twitter, called me a whore and shit and tried to say it wasnt them.",0
happiest of birthdays to the main hoe  i hope you have a wonderful day angel  mention1,0
ahh thats what i get for being a whore  now all these bitches wanna talk ,1
"also, jasmine is privately slut -shaming and body -shaming the girl gremlin via text and i've never felt so defensive about a fictional skank.",0
"if your girlfriend doesn't like that bitch, you don't talk to that bitch.",1
saturday twitter tip find 5 men you disagree with ensure they are blocked to prevent rape and death threats ign url,0
mention1 sooo you trying to pimp em out. bet.,0
rt mention1 when u act interested in a story but really ur thinkin about how u ordered pizza an hour ago and it still ain't here h,0
when you forget to finish contouring url,0
should i give you my number? url,0
mention1 thank you for supporting our cause brandon!,0
mention1  you ain't shit,0
men who get defensive about metoo because not all men are like that are part of the problem. women know not all url,0
the most worthless whore and bastard cunt on url,1
mention1 mention2 i hope you love monster cock,0
hazel e is a joke. girl you bashing dark skin women who all look better than you !!! wack ass hoe,1
"mention1 i gotta say though, the how i will change tag is better than 'not all men'. like fucking duh, then it's not to you lol",0
"my favorite thing to hear is 'too deep, too deep' right before i go deeper",0
"neter sesen book 2 verses 61 -62: tehuti: 'do not all men have a mind?' sesen: ' be cautious what you say, for i... url",0
"if i watch your snap story, just know it because i'm bored af... i really don't care about you or your life",0
good bitch im glad u got dumped he is never coming back to your life dumb bitch you a hoe,1
literally just saw a 10 year old girl wearing a shirt with sparkles that said 'doing my best' fucking same bitch where'd you get that url,1
apparently it's too homo for cishet men to clean their ass. are straight women ok. the only time i'll accept 'not all men' please please,0
i'll show you mine if you show me yours,0
shoutout to everyone that uses 'ur' instead of 'your' or 'you're' cause you're too stupid to know the difference,0
friend- we should talk about what you did when you were drunk last night. me- url,0
"reagan was the 1 bitch whore of corporate america, next comes.... vote the gop out. url",0
ahhh my cousin's fetus doesn't have a dick and i want to rant about gender reveals but i've also been the youngest girl cousin for 29 years.,0
rt mention1 mention2 yesallmen url you know what... this is the only double standard were allowed lol,0
"instead of saying 'that's not all men' how about you work to change the mindset of your friends, because clearly nothing's getting done",0
when you're out to eat with your girl and the waitress knows you by name url,0
mention1 mention2 basically you don't care about rape or victims. you just hate trump and someone told you to boycott twitter because of weinstein i get it.,0
kanye got the whole family dressin like the trashy whores they are url,1
she wanna be a stingray so bad url,0
drake! i will rip your hair out if i see you and this bitch together url,1
stopchildabuse the next social movement will be about stopping women who abuse children. it is a real problem. url,0
mention1 mention2 mention3 no because not all men buy into those labels. you dont get to decide what som url,0
mention1 women dont use their pussy to manipulate men... women are saints .. cock riders bitches but saints ... lollll,1
friend- do you have any plans this weekend? me- url,0
"i'd cook, clean, communicate, love , respect,spoil  cherish. not all men can give a woman a lifetime commitment.",0
"doing an even bigger eyeroll at the 'famous' tw tweeting their sick little pornified rape fantasies, we see you dude ... no woman says that",0
"all bitches do is lie, talk shit and fuck up their eyebrows",1
mention1 that bitch is the godmother of perversion! crooked hillary is like the ugly old slut of the wild west that opens the whorehouse!,1
i'd make an acceptation for you  url,0
mention1 mention2 mention3 i mean all women have fathers. not all men have daughters so 'daughter issue' i url,0
yall know how many times a woman has said shes been harassed or something of the sort and guys be like well not all men..... ..,0
"says the bitch wit a hat, weave,  a full face, in her icon.... lol fucc outta here you sewer rat, gutter slut, tro url",1
mention1 musika you are a awful person. you or skank want to be ugly ho i don't know what the fuck you're wearing lhhhreunion,1
i'll have bitches on bitches and i will be a god. but damn women are hoes. url,1
i like people that don't say hi when they walk by... those are my kind of people,0
mention1 mention2 how about that liberal whore chelsea handler? that bitch definitely sounds ignorant!,1
if my life was a sandwich it would be this url,0
when you're trying to figure out if you have enough space on your phone to make a new sex tape url,0
"women: 'started from the bottom, still here'",1
"mom- katie why would you send this kind of picture to daddy katie- that's not dad, mom mom- you dirty little whore url",1
when you're drunk and you tell your friends you're gonna text your ex url,0
mention1 you're a goddamn savage,0
teaching a woman to drive is like teaching a rock to swim. womensuck,1
bottle up their women and then whore around all day...and you say you are practicing islam??ok!,0
no one gives less fucks than a pitcher that intentionally hits a man holding a bat with a baseball,0
i found out something about this chick that was hiding something from me lmao bitch can't hide anything from me fake ass lying hoe,1
good morning sweet peeps! woke up to see that gini blocked me! her lost the stupid bitch! have a good day all! i know i will! ,1
69. bozo is the friend who tries to con you into privacy so he can either pressurise you into consensual sex or rape you.,0
when someone announces that they are 'officially unfollowing' url,0
friend- i'm getting married me- url,0
when you're giving her the smell test to see if it's safe to dive face first between her legs url,0
i'm just gonna leave this here.... url,0
mention1 hey bitch stop selling yourself to mention2 run cunt run url,1
mention1 ive told this story many a time: first time i heard 'cunt' used against a woman was in 'one flew o url,0
"i'll never understand super chauvinistic or super feminist groups... not all men are bad, not all women are bad. ahscult",0
"how many feminists does it take to change a lightbulb? trick question, feminists can't change anything",1
"next time i see a woman in public trying to 'go about her day' i'll remind her that without men, this society would just be a bunch of wom",1
ahh thats what i get for being a whore  now all these bitches wanna talk ,1
great my lymph node is swollen again. shows how stressed i am cos of some fucking whore ; her spreadshit ; stupid frens who believe her.,1
i've said it before and i'll say it again. don't tug on my dick unless you plan on sucking it! womensuck,1
hoes ain't shit i'll die happy lonely..... kuz i'll be damn if i trust another bitch who don't make her own money.......,1
mention1 ps: so happy we kicked your ass off the continent in 1776. can't imagine living in a socialist rat hole emulating 1984.,0
"a lot of people make me laugh, very few make me smile",0
mention1 you guys nailed it. i've had 3 seperate fits of hysterical laughter and i didn't even make it to the school yet.,0
"too bad some of you bitches can't draw on a better personality, the way you draw on your fuckin eyebrows",1
mention1 suck me off upside down and chill?,1
"eat, bite, fuck, suck, nibble, gobble, chew! finger-fuck hair pie, dick cunt screw! hurray! bat fuck! blow me! syria",0
if i can get your mouth pregnant i'm down url,0
10 minutes into free tinder dinner and chill and he gives you this look...  url,0
mention1 i quite liked the look of the air ram?? and dyson.. but you are right they are a bit steep... although others could be false economy....,0
you give me life!!  url,0
mention1 brittany is a beautiful woman and not a hee hoe i'm gonna love her forever,0
shut up bitch and suck my cock url,1
your mom was being a bitch to you? i totally see how that's my fault. womensuck,1
"mention1 you seem a little shrill and hysterical tonight, junior! are you getting scared? muelleriscoming url",0
"mention1 mention2 mention3 mention4 you cunt, compare 25 million that rubius have versus the 5 million that david have",0
not all women are victims. not all men are guilty of assault. - national review url,0
men are fighting for their rights. subscribe with rss. equalparenting bb16 url,0
ps on the flip side: every woman who cries 'rape' as a way to be petty or revenge youre the problem.,1
this advent calendar helps you pimp your prosecco throughout christmas: url url,0
imagine getting your ass dragged by kali uchis bc you were being a rude ass bitch,1
i hate it when people say they're never gonna talk to me again... and then they do...,0
rt mention1 men are smarter than women that's why women always get played by men. truth,1
a fvcking bitch who is a hoe to everyone url,1
you are so hot but you're a bitch so that cancels out your hotness! womensuck,1
bitches better stop wearing bonnets in public. put a fucking hat on if youre a lazy cunt like me. thats what i do.,1
james toback: anyone who says he lured women with film roles is a lying cocksucker or cunt url url,0
don't fucking toy with me womensuck,1
mention1 cause you're a bitch and you love those situations! ,1
ok babies i'll go to sleep ok bitch shut the fuck up,1
"mention1 mention2 okeyo, go rape your whore of a mother!",1
"mention1 mention2 a man with 3 wives, 15 women accused him of assault, 13 yr old girl accused him of rape, makes speech about religion ; values. funny! url",0
i'm only fuckin doctors and lawyers from now on. at least if they go nuts i know they have somethin to lose unlike these sluts workin retail,1
mention1 mention2 mention3 i've noticed. not all men are raping or harassing women but unfortunately that's url,1
"what's the difference between your wife and your job? after 5 years, your job still sucks",1
get premium you cheap skank,0
"apparently i'm too negative. well fuck you, suck my dick, faggots. how's that for fucking negative, you bitch ass cunts? fuck you",0
mention1 'getting lit off trays of fucking molly you mermaid loving slag' - the only true response to give her,1
was it a secret its plain 2cthey whore out the women  men use2gain what they want bid them to filth evil they wo url,0
this fat bitch be really trying it when it comes to my kids i just wanna drag that fat whore,1
if you dont vote on my instagram story..... u a hoe.,0
"mention1 mention2 mention3 what about the women who rape men and boys? oh, wait, that doesn't exist because rape laws are gynocentric...feministlogic",1
mention1 mention2 always trying to wear the pants in the family. getbackinthekitchen,1
mention1 thats annoying. not all men are the same and not all women are. whatever works for two consenting adul url,0
"hoes swear a nigga switch up when he up, naw bitch we just remember all the spiteful hoe shit you was on, fuck on.",1
mention1 and enough women make false rape accusations against men for us not to trust you.,1
"if all of you ex's are psychotic nut jobs... congratulations, you have good dick my friend",0
when you stick it in the wrong hole on 'accident' url,0
never send a hand to do a mouth's job womensuck,1
i used to only fuck bartenders cause i have a very expensive drinking habit,0
"mention1 i'd curse the person who called them a slut, call them a cunt and tell them to leave them alone.",0
alisa and i and one other cool girl just had to fight this not all men dickhead i hope hefucking dies,0
might thrown a coffee in with it  url,0
rt mention1 i'm not just legs and a wallet yesallmen url,0
talent- fucking up everything,0
shut up bitch and suck my cock url,1
"mention1 ok if notallmen is bad. next time i hear that a girl cheated, i'll assume that women are systemically pr url",1
a publication marketed towards girls just painted one as a hysterical puritan girl crying 'witch' instead of a woman within her legal right,0
when your one night stand asks you if you wanna go to brunch url,0
"mention1 mention2 excellent. may almighty ram give lot of power all of you to construct ram mandir,break 370 in j;k, crush islamic agenda and amend constitut",0
i'd never call a woman a whore because i am grateful for women that enjoy fuccin,0
when it's april fools but this isn't a joke url,0
don't fucking toy with me womensuck,1
"mention1 mention2 mention3 you're a liar let the vibe catch anyone of you and you're bussin a skank, you lot url",1
"mention1 julian, you are currently hiding in a cupboard to avoid a rape allegation or two....",0
"dont you dare call a woman a hoe in front of me, i didnt spend all this time hoeing to not get my credit! foh!",0
mention1 bc it fits the sexist narrative that men are the true victims and women are hysterical,0
lol bitch you a hoe,1
"'it's not all men, though!' yet you sit in a circle with your boys and you hear the things the say. you hear them admitting to being brutal",0
mention1 ,0
mention1 thank you for liking my 'not all men' tweet btw,0
breakingnews tech got some bitcoin burning a hole in your digital wallet? and paradise on the mind? you could u url url,0
mention1 mention2 lol you need to slag him off some more if it makes him bang em in like that,0
mention1 mention2 oooooohh . i am a tit man i wanna pimp you laezye,0
today we found out my wife was pregnant with a girl. like a normal bitch she can't do anything right,1
white women are stupid url,1
i only watch your snap story cause i know you'll text me,0
a 10-year-old rape victim gave birth in india  and the girl was unaware that she was ever pregnant. url url,0
leo after he loses again url,0
show me your pussy bitch,1
 i just want all your attention babe stop seeing these other hoes .. first of all bitch im legally blind,1
true af  url,0
maledominance let's get it trending!,1
mention1 hillary clinton does give a shit about women that's why she lied again she is now keeping all the harvey weinstein money greedy bitch,1
"mention1 have you tried obvious things like unplugging all but the bare minimum of devices, isolating ram, switching slotsports etc.?",0
mention1 mention2 mention3 you're lying you skank! don't make me start a cat fight with you!,0
so if your reading this and i know you are .. stop hitting me up yo dick liddo and now the world knows ,0
mention1 are you justifying rape because someone just went 'there',0
so is caitlyn celebrating half the day or nah?,0
and he had another girl with him bitch she was shook url,1
